C0133	113.8808339	22.57243072
C0134	113.9123868	22.58240219
C0135	113.8804038	22.58505996
C0136	113.8718454	22.5831793
C0137	113.9045792	22.56485883
C0138	113.8795634	22.58594296
C0139	113.9046491	22.56657119
C0140	113.9117972	22.58756183
C0141	113.9136259	22.58448467
C0142	113.8819075	22.5736525
C0143	113.9088748	22.58141842
C0144	113.9149636	22.58208009
C0145	113.8942174	22.59600774
C0146	113.9117696	22.58466698
C0147	113.9099919	22.58197694
C0148	113.907636	22.58483596
C0149	113.9089284	22.58198463
C0150	113.8956075	22.57383761
C0151	113.9300131	22.70743279
C0152	113.905228	22.58376293
C0153	113.9091719	22.58666121
C0154	113.8930415	22.58336455
C0155	113.8871773	22.57119236
C0156	113.9072224	22.58133203
C0157	113.888782	22.570735
C0158	113.8933101	22.58551616
C0159	113.8948922	22.59407372
C0160	113.8931929	22.58541388
C0161	113.8933101	22.58551616
C0162	113.8585519	22.60766566
C0163	113.8767875	22.57622074
C0164	113.8858711	22.56510124
C0165	113.9021913	22.5931062
C0166	113.9231605	22.58700738
C0167	113.9071832	22.58750507
C0168	113.8960994	22.59051277
C0169	113.873867	22.57711212
C0170	113.9078329	22.58732409
C0171	113.8960994	22.59051277
C0172	113.918917	22.58961102
C0173	113.8737324	22.57966703
C0174	113.8899815	22.5744374
C0175	113.8936543	22.58685109
C0176	113.8936142	22.58680135
C0177	113.8905324	22.57500555
C0178	113.9010205	22.59461111
C0179	113.894197	22.56548368
C0180	113.8647656	22.58145629
C0181	113.8998611	22.58095046
C0182	113.9026461	22.57756841
C0183	113.9104326	22.56975718
C0184	113.8943549	22.5861062
C0185	113.8803978	22.58166841
C0186	113.8991863	22.55544624
C0187	113.8943467	22.55443044
C0188	113.8751521	22.57352699
C0189	114.0246196	22.74690859
C0190	113.8918949	22.55592573
C0191	113.8818248	22.57721378
C0192	113.9076439	22.56233651
C0193	113.8811973	22.57483549
C0194	113.8955019	22.56840437
C0195	113.8938529	22.57179737
C0196	113.9186506	22.57991456
C0197	113.919615	22.58118773
C0198	113.8709936	22.58699587
C0199	113.9300131	22.70743279
C0200	113.8716802	22.59026789
C0201	113.8977448	22.56723379
C0202	113.9198961	22.58148284
C0203	113.8997181	22.56634249
C0204	113.8709936	22.58699587
C0205	113.9105272	22.56702598
C0206	113.8916572	22.57942148
C0207	113.9036465	22.59021636
C0208	113.8920232	22.57129816
C0209	113.9142709	22.56483939
C0210	113.8811251	22.56648854
C0211	113.934485	22.53470014
C0212	113.8834799	22.56356707
C0213	113.8708217	22.58829674
C0214	113.894243	22.57134458
C0215	113.9089121	22.5643814
C0216	113.9068952	22.56392369
C0217	113.908003	22.56417316
C0218	113.8809909	22.58433891
C0219	113.8669876	22.59001679
C0220	113.4261179	23.12505187
C0221	113.4343643	23.1328338
C0222	113.425454	23.12908146
C0223	113.4144292	23.15568967
C0224	113.4261471	23.12689122
C0225	113.401953	23.13405701
C0226	113.4261471	23.12689122
C0227	113.3995361	23.13146449
C0228	113.4262066	23.1243926
C0229	113.422686	23.12922062
C0230	113.4260987	23.12411148
C0231	113.3732346	23.20441423
C0232	113.3856429	23.16612927
C0233	113.4285739	23.12923272
C0234	113.3869839	23.13438526
C0235	113.3575718	23.18017757
C0236	113.3489867	23.16306207
C0237	113.3573318	23.17957517
C0238	113.3622198	23.14151184
C0239	113.3658252	23.17402066
C0240	113.4098039	23.12820124
C0241	113.3592463	23.17773454
C0242	113.3533515	23.17196247
C0243	113.3622198	23.14151184
C0244	113.3577083	23.17630829
C0245	113.3654361	23.11822805
C0246	113.3356676	23.1912179
C0247	113.3644074	23.1205956
C0248	113.3705992	23.1210796
C0249	113.3588341	23.1582894
C0250	113.3771234	23.1215785
C0251	113.3664706	23.12641073
C0252	113.3350317	23.1630241
C0253	113.3642769	23.12173317
C0254	113.3634212	23.11797902
C0255	113.38547	23.21850801
C0256	113.3382389	23.16659194
C0257	113.391511	23.21664501
C0258	113.4259499	23.12116497
C0259	113.3856429	23.16612927
C0260	113.4242469	23.11974432
C0261	113.371018	23.2032568
C0262	113.3482489	23.19488528
C0263	113.3842337	23.21719106
C0264	113.3871093	23.207743
C0265	113.333968	23.16791901
C0266	113.3786088	23.12054511
C0267	113.3301951	23.2066358
C0268	113.4163251	23.16389013
C0269	113.3381455	23.16825306
C0270	113.3370741	23.12768631
C0271	113.4083019	23.13175467
C0272	113.3397282	23.12652681
C0273	113.3355431	23.12252179
C0274	113.3375407	23.12769351
C0275	113.4156573	23.16515112
C0276	113.3040001	23.16156123
C0277	113.3471287	23.19965405
C0278	113.3856429	23.16612927
C0279	113.3357563	23.13075055
C0280	113.312235	23.15618288
C0281	113.3856429	23.16612927
C0282	113.4121673	23.12544156
C0283	113.4056993	23.20209388
C0284	113.3527602	23.14811461
C0285	113.3274108	23.14634409
C0286	113.3511514	23.14744653
C0287	113.432874	23.20467801
C0288	113.3511279	23.13689572
C0289	113.3458805	23.14080635
C0290	113.3464253	23.15029712
C0291	113.3276992	23.13980826
C0292	113.4158214	23.12741628
C0293	113.3692562	23.1347199
C0294	113.3341858	23.13708468
C0295	113.3927583	23.13325275
C0296	113.3856567	23.14043782
C0297	113.3756045	23.13020053
C0298	113.3897653	23.13208667
C0299	113.3939663	23.13746237
C0300	113.3860504	23.1332381
C0301	113.4138164	23.11587316
C0302	113.3591743	23.17528334
C0303	113.3859074	23.13600769
C0304	113.3963694	23.13612309
C0305	113.4172338	23.11401571
C0306	113.4190267	23.11486722
C0307	113.4177526	23.11640019
C0308	113.3141524	23.14889709
C0309	113.3827285	23.14097651
C0310	113.3499491	23.13554328
C0311	113.3854092	23.1388268
C0312	113.3504712	23.1584355
C0313	113.4172338	23.11401571
C0314	113.3170388	23.15181752
C0315	113.376374	23.14281326
C0316	113.3251699	23.16518518
C0317	113.3769596	23.14179474
C0318	113.3728361	23.1381659
C0319	113.3728361	23.1381659
C0320	113.377658	23.14174121
C0321	113.3788442	23.142295
C0322	113.3296776	23.16922499
C0323	113.3742391	23.14033634
C0324	113.3424595	23.18859501
C0325	113.3791218	23.14205325
C0326	113.3862624	23.1299184
C0327	113.3735902	23.19728186
C0328	113.3863021	23.13028106
C0329	113.359472	23.17598801
C0330	113.3267016	23.17212957
C0331	113.4439109	23.1475
C0332	113.3423526	23.18831874
C0333	113.3322298	23.17480316
C0334	113.3731917	23.19650484
C0335	113.407645	23.16114801
C0336	113.34224	23.14494501
C0337	113.3856429	23.16612927
C0338	113.4046289	23.15972056
C0339	113.4010558	23.15892328
C0340	113.4190483	23.12688441
C0341	113.363084	23.11859266
C0342	113.4225656	23.12929222
C0343	113.4038838	23.12220706
C0344	113.3719943	23.20681869
C0345	113.3986552	23.1758545
C0346	113.3782438	23.20819295
C0347	113.3735598	23.20044124
C0348	113.4044495	23.17843172
C0349	113.4055186	23.17442846
C0350	113.3730311	23.2025618
C0351	113.3314282	23.13509985
C0352	113.3759994	23.20837788
C0353	113.3728935	23.2015648
C0354	113.3856429	23.16612927
C0355	113.335162	23.15243901
C0356	113.3923275	23.20200824
C0357	113.3781751	23.14183643
C0358	113.3932173	23.20157236
C0359	113.3856429	23.16612927
C0360	113.3319798	23.15263157
C0361	113.4174727	23.13349021
C0362	113.4317335	23.11575166
C0363	113.4290361	23.11368753
C0364	113.3942373	23.12638053
C0365	113.4255468	23.1193031
C0366	113.4183009	23.19773995
C0367	113.3996451	23.20168853
C0368	113.3660173	23.13081846
C0369	113.3915925	23.12857886
C0370	113.4238969	23.19899194
C0371	113.3191358	23.1632708
C0372	113.320802	23.16256359
C0373	113.3912495	23.1284712
C0374	113.4221537	23.13205746
C0375	113.4403644	23.13422755
C0376	113.4363703	23.13285803
C0377	113.4187034	23.11279965
C0378	113.43629	23.13344913
C0379	113.4347543	23.13376665
C0380	113.4350654	23.13583071
C0381	113.4413379	23.13375072
C0382	113.3660867	23.12890686
C0383	113.3668751	23.1291518
C0384	113.4178167	23.12281346
C0385	113.4188679	23.12885506
C0386	113.4152453	23.11962203
C0387	113.4159949	23.12186551
C0388	113.4185514	23.12039061
C0389	113.3509639	23.15693214
C0390	113.422686	23.12922062
C0391	113.4178735	23.13249699
C0392	113.3292059	23.12515753
C0393	113.422686	23.12922062
C0394	113.3892304	23.16964159
C0395	113.3760807	23.1402856
C0396	113.3747066	23.17610377
C0397	113.379267	23.14206099
C0398	113.3623959	23.13774085
C0399	113.3389591	23.17840518
C0400	113.3660191	23.14545882
C0401	113.3470553	23.1216073
C0402	113.3527004	23.12290431
C0403	113.369359	23.1469423
C0404	113.3856429	23.16612927
C0405	113.3856429	23.16612927
C0406	113.3339044	23.1968891
C0407	113.3130133	23.16202059
C0408	113.4060446	23.19978107
C0409	113.3261765	23.17969451
C0410	113.4293179	23.12579085
C0411	113.3856429	23.16612927
C0412	113.350435	23.14080318
C0413	113.4031386	23.12530182
C0414	113.3237873	23.16732015
C0415	113.4070672	23.1212872
C0416	113.4087636	23.12759406
C0417	113.3796294	23.14004212
C0418	113.3310176	23.15532417
C0419	113.3856429	23.16612927
C0420	113.3898865	23.13711924
C0421	113.3308469	23.15512634
C0422	113.4288337	23.12565121
C0423	113.4428693	23.1486366
C0424	113.3612287	23.1745072
C0425	113.3856429	23.16612927
C0426	113.3418418	23.15713798
C0427	113.3650099	23.1383053
C0428	113.4356948	23.16376379
C0429	113.403614	23.12723201
C0430	113.4104321	23.12470045
C0431	113.4408893	23.14682911
C0432	113.344705	23.16329001
C0433	113.402635	23.11545269
C0434	113.370997	23.11665299
C0435	113.3701314	23.11770618
C0436	113.4004077	23.12456025
C0437	113.3484722	23.17843093
C0438	113.403394	23.15891441
C0439	113.3707793	23.11751722
C0440	113.401493	23.13002371
C0441	113.4009143	23.13236227
C0442	113.3772618	23.12326076
C0443	113.4046842	23.13044998
C0444	113.4032901	23.12791853
C0445	113.4034057	23.12936525
C0446	113.4019455	23.12636543
C0447	113.4012359	23.12926908
C0448	113.3989386	23.12686091
C0449	113.4003061	23.12865975
C0450	113.399922	23.12767612
C0451	113.3999267	23.12838811
C0452	113.4021331	23.12577436
C0453	113.386176	23.17110001
C0454	113.3845854	23.1702714
C0455	113.3873962	23.169935
C0456	113.384945	23.17088694
C0457	113.3891679	23.17297534
C0458	113.4015337	23.13224525
C0459	113.4039966	23.1223545
C0460	113.3884603	23.16733018
C0461	113.3911312	23.16612705
C0462	113.3491553	23.13783116
C0463	113.2651575	23.10524047
C0464	113.2791487	23.10335599
C0465	113.2751669	23.10191316
C0466	113.3856429	23.16612927
C0467	113.2883062	23.11103724
C0468	113.4276409	23.12895676
C0469	113.3347933	23.19628164
C0470	113.337286	23.19665542
C0471	113.2547014	23.10907036
C0472	113.4193566	23.13283733
C0473	113.2946521	23.10129999
C0474	113.2946722	23.10122986
C0475	113.3386013	23.1076787
C0476	113.3630844	23.0742034
C0477	113.3351389	23.10408936
C0478	113.3630844	23.0742034
C0479	113.362687	23.06418839
C0480	113.3457198	23.05671252
C0481	113.3003223	23.09089713
C0482	113.3296033	23.09919654
C0483	113.2814447	23.114957
C0484	113.3007523	23.08312711
C0485	113.3043783	23.07960516
C0486	113.2826599	23.0845868
C0487	113.3411369	23.09498583
C0488	113.325538	23.08619006
C0489	113.3425208	23.10167845
C0490	113.3264069	23.10320259
C0491	113.281722	23.11506401
C0492	113.2878	23.08098288
C0493	113.3266995	23.10157845
C0494	113.3055911	23.09761507
C0495	113.2876803	23.09454748
C0496	113.2923934	23.09458181
C0497	113.3034853	23.09732543
C0498	113.3011106	23.10574469
C0499	113.3419836	23.09263632
C0500	113.3532167	23.10420069
C0501	113.3448499	23.10483155
C0502	113.2929272	23.08280922
C0503	113.2934438	23.08293112
C0504	113.3117107	23.10815359
C0505	113.2906035	23.0968528
C0506	113.3646997	23.06315734
C0507	113.3113609	23.07284432
C0508	113.3109996	23.07267048
C0509	113.3089423	23.07350832
C0510	113.2876385	23.09866075
C0511	113.3150025	23.10608204
C0512	113.2863779	23.10909927
C0513	113.3591541	23.07291504
C0514	113.2867449	23.10904524
C0515	113.2972712	23.07619087
C0516	113.2733857	23.09674521
C0517	113.3633138	23.07414653
C0518	113.3338413	23.08762923
C0519	113.2644583	23.10959733
C0520	113.2717933	23.11302326
C0521	113.3252833	23.08626228
C0522	113.3338413	23.08762923
C0523	113.3481028	23.09083386
C0524	113.2912593	23.09443038
C0525	113.3571097	23.08611484
C0526	113.347183	23.09074297
C0527	113.2925606	23.08759594
C0528	113.2871034	23.06997542
C0529	113.2918453	23.09395878
C0530	113.2918453	23.09395878
C0531	113.2881606	23.07809247
C0532	113.3155669	23.10572662
C0533	113.3198584	23.08702438
C0534	113.2841109	23.07492128
C0535	113.3251015	23.08663504
C0536	113.325538	23.08619006
C0537	113.3338413	23.08762923
C0538	113.327694	23.08777107
C0539	113.3575898	23.08393271
C0540	113.3250723	23.0885492
C0541	113.3148747	23.1045085
C0542	113.3038992	23.08238575
C0543	113.3015904	23.08135228
C0544	113.3026379	23.08169015
C0545	113.296943	23.08371758
C0546	113.2971605	23.08024183
C0547	113.2980198	23.08703248
C0548	113.3001433	23.08703864
C0549	113.2701929	23.10764362
C0550	113.2771132	23.09830727
C0551	113.3396684	23.06045481
C0552	113.3276184	23.08855622
C0553	113.3468796	23.05642216
C0554	113.2994357	23.07535847
C0555	113.3494191	23.09450564
C0556	113.306174	23.0769887
C0557	113.2771132	23.09830727
C0558	113.2701929	23.10764362
C0559	113.2691385	23.11502775
C0560	113.286799	23.0908047
C0561	113.3399428	23.08216973
C0562	113.3418352	23.08267459
C0563	113.2787457	23.11712058
C0564	113.2703402	23.10004705
C0565	113.27627	23.07510657
C0566	113.2747799	23.10947776
C0567	113.2910893	23.08605616
C0568	113.2907706	23.08371085
C0569	113.3140215	23.09280254
C0570	113.3148837	23.09734752
C0571	113.3132581	23.0960694
C0572	113.3338413	23.08762923
C0573	113.3338413	23.08762923
C0574	113.3144109	23.09640402
C0575	113.3140215	23.09280254
C0576	113.3855935	23.08544367
C0577	113.3140307	23.09618582
C0578	113.3134209	23.09338705
C0579	113.3143101	23.09795055
C0580	113.3185577	23.09528619
C0581	113.3159897	23.09389183
C0582	113.3167254	23.09436
C0583	113.3159897	23.09389183
C0584	113.3136987	23.09716146
C0585	113.3338413	23.08762923
C0586	113.3159897	23.09389183
C0587	113.3163308	23.09409555
C0588	113.3188899	23.09420024
C0589	113.3451148	23.0878842
C0590	113.3269848	23.09692509
C0591	113.2976973	23.08973575
C0592	113.3399863	23.08308279
C0593	113.3412992	23.08637024
C0594	113.329128	23.11019087
C0595	113.3205315	23.06625282
C0596	113.3399863	23.08308279
C0597	113.271248	23.09702401
C0598	113.3108031	23.09179241
C0599	113.3005584	23.08443045
C0600	113.3058854	23.09378139
C0601	113.309575	23.07471447
C0602	113.3071937	23.0938719
C0603	113.310923	23.09236038
C0604	113.31135	23.09538155
C0605	113.3040622	23.09120807
C0606	113.3105567	23.09369936
C0607	113.2105169	23.1379793
C0608	113.3087889	23.09908867
C0609	113.3357429	23.08981619
C0610	113.3323075	23.08636387
C0611	113.2953972	23.07122717
C0612	113.2899715	23.07708809
C0613	113.3326277	23.08727993
C0614	113.3339208	23.08719521
C0615	113.3338413	23.08762923
C0616	113.3638479	23.06273312
C0617	113.2946005	23.07618942
C0618	113.2986038	23.07784748
C0619	113.3002881	23.10627448
C0620	113.2624036	23.1229609
C0621	113.3338413	23.08762923
C0622	113.2823217	23.07951586
C0623	113.285233	23.11421758
C0624	113.3338413	23.08762923
C0625	113.280943	23.08205701
C0626	113.2918264	23.10607866
C0627	113.3338413	23.08762923
C0628	113.3605562	23.0765992
C0629	113.3338413	23.08762923
C0630	113.3605711	23.07402047
C0631	113.3554514	23.07837933
C0632	113.3338413	23.08762923
C0633	113.3273101	23.07152743
C0634	113.3605711	23.07402047
C0635	113.3569347	23.07796368
C0636	113.358134	23.07838549
C0637	113.3550919	23.07781713
C0638	113.3294982	23.08444791
C0639	113.3546727	23.07775339
C0640	113.323825	23.07246747
C0641	113.2890075	23.0718287
C0642	113.2770048	23.08065868
C0643	113.3250291	23.07294792
C0644	113.2957577	23.10737998
C0645	113.3338413	23.08762923
C0646	113.32752	23.07094246
C0647	113.3421038	23.08658267
C0648	113.3338413	23.08762923
C0649	113.3676052	23.09377133
C0650	113.3453691	23.09544271
C0651	113.3047565	23.09608467
C0652	113.2808283	23.07991274
C0653	113.2601142	23.09899171
C0654	113.2935605	23.09312304
C0655	113.2892083	23.07540145
C0656	113.2662736	23.09857836
C0657	113.2887508	23.07401136
C0658	113.321503	23.09660821
C0659	113.3182336	23.09863094
C0660	113.2895225	23.10543561
C0661	113.3252172	23.0958718
C0662	113.2829182	23.12437571
C0663	113.3338413	23.08762923
C0664	113.3332898	23.08572322
C0665	113.3127916	23.09227222
C0666	113.3161723	23.09150881
C0667	113.3255241	23.0910146
C0668	113.3146942	23.10130249
C0669	113.3213264	23.09656735
C0670	113.333484	23.10041876
C0671	113.3364545	23.10104752
C0672	113.318254	23.10275735
C0673	113.3134624	23.07324994
C0674	113.3338413	23.08762923
C0675	113.3623609	23.09060267
C0676	113.3367409	23.09478623
C0677	113.3632169	23.09134812
C0678	113.3318167	23.09100546
C0679	113.2772433	23.09019405
C0680	113.2754754	23.09169795
C0681	113.3096702	23.07668521
C0682	113.268301	23.09821801
C0683	113.3179521	23.10905359
C0684	113.2726541	23.10022614
C0685	113.362687	23.06418839
C0686	113.2711952	23.10274771
C0687	113.3850366	23.08249298
C0688	113.2342723	23.15365534
C0689	113.2842601	23.09735944
C0690	113.2813927	23.17204515
C0691	113.2627572	23.1972434
C0692	113.2432108	23.2075447
C0693	113.2450433	23.21081029
C0694	113.2450433	23.21081029
C0695	113.2295885	23.16551455
C0696	113.3313063	23.29451408
C0697	113.3128156	23.22906404
C0698	113.3313063	23.29451408
C0699	113.2295885	23.16551455
C0700	113.2684768	23.1882337
C0701	113.3087789	23.22172826
C0702	113.2724791	23.19082252
C0703	113.3313063	23.29451408
C0704	113.309553	23.22152157
C0705	113.2647026	23.17819414
C0706	113.245911	23.16970076
C0707	113.2639853	23.17859247
C0708	113.3313063	23.29451408
C0709	113.309553	23.22152157
C0710	113.3080152	23.22075746
C0711	113.2559723	23.17664253
C0712	113.2734356	23.19684776
C0713	113.3073348	23.22620436
C0714	113.3106535	23.23160086
C0715	113.306929	23.22385331
C0716	113.2736317	23.19246089
C0717	113.3089485	23.2207284
C0718	113.308346	23.23782901
C0719	113.3054284	23.22481794
C0720	113.2597465	23.16732015
C0721	113.3109769	23.23396983
C0722	113.2640926	23.19462568
C0723	113.3101896	23.23407815
C0724	113.2770141	23.23543796
C0725	113.2481992	23.17583833
C0726	113.2716597	23.19886704
C0727	113.2413421	23.21273332
C0728	113.2591405	23.16615703
C0729	113.3125664	23.22557919
C0730	113.2475017	23.1761072
C0731	113.2253947	23.149658
C0732	113.2671345	23.19928979
C0733	113.2613617	23.19993947
C0734	113.2579986	23.20932455
C0735	113.2590832	23.21080059
C0736	113.2646108	23.19803415
C0737	113.2556476	23.21021749
C0738	113.2577212	23.20841472
C0739	113.3331576	23.19797648
C0740	113.3313063	23.29451408
C0741	113.2662883	23.15870575
C0742	113.272686	23.22596441
C0743	113.2672583	23.18968038
C0744	113.2753205	23.17903723
C0745	113.3313063	23.29451408
C0746	113.2582008	23.19071731
C0747	113.2558512	23.19086356
C0748	113.2583624	23.19166658
C0749	113.293487	23.22975601
C0750	113.3294117	23.20256571
C0751	113.2899343	23.24077183
C0752	113.2427467	23.17679539
C0753	113.2816939	23.24237056
C0754	113.3313063	23.29451408
C0755	113.2586816	23.19826252
C0756	113.3283594	23.20025698
C0757	113.2888119	23.24560454
C0758	113.3313063	23.29451408
C0759	113.2777915	23.24426247
C0760	113.2876449	23.24383596
C0761	113.3357352	23.21901243
C0762	113.2856705	23.24378498
C0763	113.3094638	23.22680334
C0764	113.3948015	23.13699912
C0765	113.2416578	23.17474288
C0766	113.2888119	23.24560454
C0767	113.2888119	23.24560454
C0768	113.2530431	23.15641688
C0769	113.2340276	23.220519
C0770	113.2338488	23.18848224
C0771	113.262242	23.17973157
C0772	113.2610729	23.19899749
C0773	113.2354044	23.18843764
C0774	113.262046	23.17978401
C0775	113.2621524	23.18091592
C0776	113.2473809	23.16478319
C0777	113.258489	23.19986204
C0778	113.2725975	23.19638848
C0779	113.2611606	23.20526565
C0780	113.2401122	23.19331614
C0781	113.2278135	23.15994989
C0782	113.2366326	23.19746128
C0783	113.2627445	23.20118206
C0784	113.2552556	23.185965
C0785	113.2590134	23.17923709
C0786	113.2585149	23.1998715
C0787	113.2567373	23.18851763
C0788	113.2280859	23.15620952
C0789	113.2614293	23.20062261
C0790	113.3313063	23.29451408
C0791	113.2287605	23.16705287
C0792	113.2358627	23.16697007
C0793	113.2281478	23.16426121
C0794	113.2304667	23.16835494
C0795	113.2321281	23.22038167
C0796	113.2563331	23.21280913
C0797	113.2577813	23.20808563
C0798	113.2286286	23.16524223
C0799	113.2613571	23.18217853
C0800	113.2575708	23.18749279
C0801	113.2488865	23.19898134
C0802	113.2455835	23.21238008
C0803	113.245989	23.17505201
C0804	113.2920397	23.21935059
C0805	113.2721342	23.17148317
C0806	113.3214684	23.25614853
C0807	113.2420579	23.17565746
C0808	113.2599992	23.21372435
C0809	113.3313063	23.29451408
C0810	113.2576545	23.17480224
C0811	113.2569385	23.17628972
C0812	113.2669427	23.19141113
C0813	113.2571944	23.18587456
C0814	113.2354234	23.22653607
C0815	113.26768	23.16474804
C0816	113.1701124	23.14899517
C0817	113.2571002	23.17905304
C0818	113.2597049	23.1726583
C0819	113.2312636	23.21972176
C0820	113.233682	23.18428586
C0821	113.2848997	23.21701057
C0822	113.2316159	23.21774241
C0823	113.3325744	23.21232983
C0824	113.229748	23.21671701
C0825	113.2760813	23.16893487
C0826	113.331032	23.21039927
C0827	113.2392469	23.21301495
C0828	113.2501184	23.18289047
C0829	113.2732558	23.19890609
C0830	113.2930114	23.24022717
C0831	113.2559252	23.22301032
C0832	113.3313063	23.29451408
C0833	113.2853056	23.23640419
C0834	113.2888119	23.24560454
C0835	113.2484183	23.19697373
C0836	113.3463288	23.19232397
C0837	113.285113	23.23654201
C0838	113.2523117	23.18454838
C0839	113.2644936	23.21091918
C0840	113.3117009	23.22787383
C0841	113.2395024	23.16409511
C0842	113.3112224	23.22872783
C0843	113.2628347	23.19283563
C0844	113.3292015	23.19025492
C0845	113.3126598	23.22737521
C0846	113.3297315	23.18637825
C0847	113.2151645	23.17992592
C0848	113.2646931	23.21344409
C0849	113.2674042	23.21375646
C0850	113.23529	23.15268275
C0851	113.3313063	23.29451408
C0852	113.2151645	23.17992592
C0853	113.2342537	23.15292102
C0854	113.3313063	23.29451408
C0855	113.2641923	23.17595545
C0856	113.2799194	23.17114122
C0857	113.2723441	23.23053044
C0858	113.2682921	23.16472703
C0859	113.3315811	23.18617447
C0860	113.2679602	23.16573237
C0861	113.3293309	23.18760291
C0862	113.2633331	23.17362081
C0863	113.3329707	23.18816635
C0864	113.2653971	23.17457471
C0865	113.2980538	23.22234285
C0866	113.2988216	23.22220281
C0867	113.3324006	23.18654602
C0868	113.2751534	23.17548991
C0869	113.2952196	23.22320441
C0870	113.2702271	23.15800356
C0871	113.2793908	23.18394007
C0872	113.2706768	23.15907497
C0873	113.299456	23.22286001
C0874	113.282026	23.21638169
C0875	113.2824032	23.21458458
C0876	113.2891444	23.2120392
C0877	113.30976	23.23938801
C0878	113.2864192	23.21842479
C0879	113.2842362	23.2119763
C0880	113.2845938	23.21230095
C0881	113.284034	23.21717004
C0882	113.2820337	23.21435318
