A0203	113.259826	23.06832244	44.0
A0204	113.5538411	22.80661724	34.0
A0205	113.5540935	22.80808312	34.5
A0206	113.5521662	22.8075467	34.5
A0207	113.5823006	22.75155653	33.0
A0208	113.49332	22.73722496	600.0
A0209	113.5830112	22.75149396	33.5
A0210	113.4928846	23.10871181	93.5
A0211	113.225977	23.14381101	67.5
A0212	113.1865032	23.45231332	85.5
A0213	113.287509	23.33873201	42.0
A0214	113.159492	23.46633279	97.5
A0215	113.2258303	23.14217367	67.5
A0216	113.1788848	23.37477577	37.5
A0217	113.1623173	23.4707977	99.0
A0218	113.2511805	23.13697262	63.5
A0219	113.2818311	23.45673194	58.5
A0220	113.2168771	23.39286447	41.5
A0221	113.1906655	23.45948327	89.0
A0222	113.5528912	22.71023017	30.5
A0223	113.1568477	23.46689744	98.0
A0224	113.2214471	23.39484028	43.0
A0225	113.1110649	23.33887144	66.0
A0226	113.2286618	23.4739307	79.0
A0227	113.2559812	23.4153625	55.5
A0228	113.2148232	23.39620146	43.0
A0229	113.2185644	23.40499354	48.0
A0230	113.2882907	23.07562227	44.0
A0231	113.2076071	23.37243417	34.0
A0232	113.2080568	23.42583117	62.5
A0233	113.2515307	23.39841078	48.5
A0234	113.2094492	23.38959437	39.5
A0235	113.2090908	23.40380215	47.0
A0236	113.2092329	23.39508831	42.0
A0237	113.239735	23.09692801	56.0
A0238	113.2127554	23.40841281	50.0
A0239	113.3378758	23.09187146	64.5
A0240	113.2214471	23.39484028	43.0
A0241	113.340586	23.09537864	67.0
A0242	113.1696376	23.40649056	55.0
A0243	113.2726541	23.10022614	51.0
A0244	113.2681623	23.11405394	56.0
A0245	113.2057436	23.42604026	62.5
A0246	113.3619952	23.09144379	77.0
A0247	113.3232631	23.07250678	51.5
A0248	113.3145001	23.09874703	55.5
A0249	113.3618211	23.09223544	77.0
A0250	113.3092172	23.09225763	52.0
A0251	113.3563529	23.07813828	70.0
A0252	113.3573906	23.07207495	68.5
A0253	113.3324673	23.08686269	60.0
A0254	113.2792664	23.09349108	48.5
A0255	113.3283798	23.08887865	58.5
A0256	113.3432045	23.08690863	65.5
A0257	113.3338413	23.08762923	61.0
A0258	113.3226199	23.06884733	50.5
A0259	113.3995947	23.01403653	63.5
A0260	113.3399863	23.08308279	63.0
A0261	113.2892933	23.0479764	40.0
A0262	113.333797	23.09231582	62.5
A0263	113.3643577	22.94104074	46.5
A0264	113.321481	23.09607127	57.5
A0265	113.3252713	23.01919557	48.5
A0266	113.4191078	22.8145924	81.0
A0267	113.4186506	22.96639568	43.5
A0268	113.4167995	22.9345908	45.5
A0269	113.4052447	22.99106044	53.5
A0270	113.4420382	22.96178714	38.5
A0271	113.4614475	22.88992793	71.0
A0272	113.3574494	23.02170016	58.0
A0273	113.4141599	22.8100654	79.5
A0274	113.3201755	23.00743132	48.0
A0275	113.3712035	22.94194927	46.0
A0276	113.4044932	22.94428352	43.5
A0277	113.3565805	22.96481939	48.0
A0278	113.4167995	22.9345908	45.5
A0279	113.3222749	22.98035071	49.5
A0280	113.4238473	22.95705294	42.0
A0281	113.4081296	22.96859452	45.0
A0282	113.3451482	22.95454492	48.0
A0283	113.3754902	22.92265134	50.5
A0284	113.3604421	22.94228167	46.5
A0285	113.3659058	22.95321398	46.0
A0286	113.3680492	22.95435755	45.5
A0287	113.4044377	22.9677616	45.0
A0288	113.358418	22.95410901	46.5
A0289	113.360734	22.94001202	47.0
A0290	113.2699138	23.05399472	41.0
A0291	113.3606862	22.94289179	46.5
A0292	113.5988663	23.55528066	40.0
A0293	113.4033092	22.94548161	43.5
A0294	113.3827743	22.96950879	47.0
A0295	113.5803848	23.56341133	47.5
A0296	113.4313956	23.62547628	60.0
A0297	113.5397114	23.87839806	600.0
A0298	113.739427	23.72311773	600.0
A0299	113.6018782	23.56038693	39.0
A0300	113.5926833	23.54435986	42.5
A0301	113.5926934	23.54456994	42.5
A0302	113.5963006	23.55079636	41.0
A0303	113.9579294	23.81610767	600.0
A0304	113.5927756	23.54966086	42.0
A0305	113.2643764	23.23158622	46.5
A0306	113.594664	23.55654335	41.0
A0307	113.602251	23.55090902	39.0
A0308	113.2845092	23.45165523	59.5
A0309	113.2830531	23.21417689	62.5
A0310	113.301253	23.34332347	49.0
A0311	113.5895144	23.55840651	43.0
A0312	113.3111972	23.24103979	60.5
A0313	113.2829081	23.17268536	69.5
A0314	113.2579074	23.17916744	62.0
A0315	113.274368	23.22905901	51.5
A0316	113.2594586	23.19914624	57.5
A0317	113.2848136	23.21375407	63.5
A0318	113.3157819	23.25396062	54.0
A0319	113.250264	23.21385224	49.0
A0320	113.2862596	23.21696173	62.5
A0321	113.3313063	23.29451408	50.5
A0322	113.2770715	23.24188766	46.0
A0323	113.3111664	23.24225952	59.5
A0324	113.2334603	23.18365032	57.0
A0325	113.2387753	23.19907045	52.0
A0326	113.2837807	23.23709476	51.0
A0327	113.3366981	23.18718813	95.0
A0328	113.249282	23.22035048	46.5
A0329	113.2333725	23.21844312	42.5
A0330	113.2649338	23.21277909	55.0
A0331	113.3098073	23.22783298	68.5
A0332	113.2461178	23.17801596	60.5
A0333	113.2826379	23.22050464	59.5
A0334	113.2363258	23.18623308	56.5
A0335	113.3313063	23.29451408	50.5
A0336	113.2276926	23.15898957	65.0
A0337	113.281015	23.21394862	61.5
A0338	113.2482347	23.17886838	60.5
A0339	113.2323053	23.21872162	42.0
A0340	113.2368675	23.21794012	43.5
A0341	113.3313063	23.29451408	50.5
A0342	113.2643764	23.23158622	46.5
A0343	113.283057	23.23159701	54.0
A0344	113.2396818	23.15334517	65.0
A0345	113.2644744	23.21271064	55.0
A0346	113.2360855	23.22137104	42.0
A0347	113.3224149	23.17281527	87.5
A0348	113.3358956	23.20636522	90.5
A0349	113.279566	23.23637165	50.0
A0350	113.2410703	23.19538681	54.0
A0351	113.3095973	23.22620876	69.5
A0352	113.2297309	23.1570952	65.5
A0353	113.2676472	23.161857	64.5
A0354	113.2549363	23.15645038	64.0
A0355	114.0675793	22.63899906	133.5
A0356	113.9195281	22.51924352	59.0
A0357	113.8735894	22.67057736	92.0
A0358	113.9729021	22.58781321	99.0
A0359	114.1188134	22.57204653	109.0
A0360	113.9591486	22.58243264	89.0
A0361	113.8347861	22.68008861	88.5
A0362	113.9893556	22.5635259	84.0
A0363	113.3974048	23.01217957	62.5
A0364	113.9459597	22.6873087	100.0
A0365	113.23556	23.2177189	43.5
A0366	113.3010978	23.27373214	39.5
A0367	113.3621418	23.30080982	66.5
A0368	113.2781659	23.26172271	37.0
A0369	114.0259737	22.54605355	85.0
A0370	113.2254512	23.14311721	67.5
A0371	113.3621215	23.3004295	66.5
A0372	113.334818	23.19924759	92.5
A0373	113.6581524	23.09705081	45.0
A0374	113.6604402	23.12928955	37.0
A0375	114.0719117	22.64153534	132.5
A0376	113.3157936	23.03098143	45.5
A0377	113.3212453	22.97984508	49.5
A0378	113.2749836	23.13206675	60.0
A0379	113.2752038	23.12974908	59.5
A0380	113.4455898	22.96267859	38.0
A0381	113.3011622	23.12858004	62.5
A0382	113.3005	23.14246797	67.5
A0383	113.3497966	23.18246071	99.5
A0384	113.5933558	22.77665396	33.5
A0385	113.6129849	22.64946304	600.0
A0386	113.3274613	23.13891176	79.0
A0387	113.3298085	23.12382897	73.0
A0388	113.5539168	22.80839337	34.5
A0389	113.2937609	23.14416119	66.5
A0390	113.5218711	22.82771435	51.0
A0391	113.3048107	23.13562043	66.5
A0392	113.2581662	23.12742643	61.0
A0393	113.2201755	23.446661	74.0
A0394	113.2757904	23.08068204	45.5
A0395	113.163008	23.47430929	100.5
A0396	113.253472	23.12011401	60.0
A0397	113.3286502	23.44184274	73.0
A0398	113.2569259	23.37803295	44.0
A0399	113.3300279	23.4422023	73.5
A0400	113.2398514	23.40329889	49.0
A0401	113.4254505	23.43115969	600.0
A0402	113.3145988	23.03030049	45.0
A0403	113.3293635	22.97479086	50.0
A0404	113.3953229	23.01335039	63.0
A0405	113.4614475	22.88992793	71.0
A0406	113.3450767	22.84224477	73.0
A0407	113.1728925	23.46444973	95.5
A0408	113.3178615	23.02768375	46.0
A0409	113.4972296	22.97556192	28.0
A0410	113.3498966	22.83996892	74.5
A0411	113.3507636	22.91229115	54.5
A0412	113.3208977	23.02749214	47.0
A0413	113.360999	22.9505863	46.5
A0414	113.3354088	22.97284334	50.0
A0415	113.4427752	22.96099325	38.5
A0416	113.4063597	22.96283395	43.5
A0417	113.4063406	22.95377413	43.0
A0418	113.5979552	23.54196985	41.0
A0419	113.4065271	22.94294137	44.0
A0420	113.4096635	22.89445321	66.5
A0421	113.3314991	23.01619601	50.0
A0422	113.2149279	23.15655948	66.5
A0423	113.3756996	22.9564903	45.0
A0424	113.5951132	23.55366671	41.0
A0425	113.3629421	23.29881375	66.5
A0426	113.4983044	23.45457434	600.0
A0427	113.2923559	23.2516148	46.0
A0428	113.2376396	23.28119075	25.0
A0429	113.5953837	23.5532428	41.0
A0430	113.2999763	23.25840064	45.5
A0431	113.5953328	23.55380843	41.0
A0432	113.2643515	23.20717633	56.5
A0433	113.2826379	23.22050464	59.5
A0434	113.273664	23.21772876	56.5
A0435	113.1869153	23.45803366	89.0
A0436	113.2134638	23.3754398	35.0
A0437	113.1908172	23.47484287	95.5
A0438	113.1700943	23.47290189	99.5
A0439	113.1611801	23.46841629	98.5
A0440	113.9892211	22.52619876	56.5
A0441	114.1160913	22.55528126	103.0
A0442	114.2445007	22.72286461	73.0
A0443	114.1781275	22.56778253	93.5
A0444	113.9907634	22.56382444	85.0
A0445	114.1233026	22.6315777	113.0
A0446	113.9462038	22.68155741	101.0
A0447	114.1111563	22.54700517	100.0
A0448	114.0502177	22.54938063	97.5
A0449	114.0317449	22.5342988	79.5
A0450	114.4936096	22.57872798	96.0
A0451	114.043872	22.64040872	135.0
A0452	113.8315273	22.73383221	84.5
A0453	113.9004089	22.78567173	93.5
A0454	113.853852	22.77248305	76.0
A0455	113.7890795	22.74040934	74.5
A0456	114.0272899	22.6614933	128.0
A0457	113.159492	23.46633279	97.5
A0458	113.8879268	22.58197746	74.0
A0459	113.5628515	22.805179	33.0
A0460	114.1403154	22.70528903	87.5
A0461	113.3331534	23.19096422	93.5
A0462	113.9434416	22.52394954	50.5
A0463	113.3057915	23.09785202	52.5
A0464	114.0539088	22.52712849	85.0
A0465	114.1049551	22.54660305	101.0
A0466	114.1449386	22.57517644	101.0
A0467	113.9001112	22.5684784	71.0
A0468	114.0658681	22.5382642	95.0
A0469	113.3288103	23.13875611	79.5
A0470	113.6011789	23.14339098	62.0
A0471	113.2890606	23.12003249	57.0
A0472	113.3037677	23.13542532	66.0
A0473	113.2431433	23.16432044	63.5
A0474	113.4120539	23.12585311	97.0
A0475	113.3323389	23.1260612	75.5
A0476	113.3319798	23.15263157	87.0
A0477	113.4111868	23.128422	97.0
A0478	113.2716284	23.18845597	64.5
A0479	113.3934216	22.94295695	44.5
A0480	113.2664068	23.09450111	50.5
A0481	113.2703134	23.19676966	62.0
A0482	113.1243661	23.00569584	97.0
A0483	113.7884342	23.04490751	59.5
A0484	113.12013	23.03272552	83.5
A0485	113.1241309	23.00621128	97.0
A0486	113.7516813	22.77759139	59.5
A0487	114.1790518	22.72103752	59.5
A0488	114.1729882	22.81230491	42.5
A0489	113.7618106	22.801073	49.0
A0490	113.1207972	23.03122319	84.0
A0491	113.871321	23.05595171	57.0
A0492	113.6433026	22.91692471	54.5
A0493	114.1275908	22.87739958	57.5
A0494	113.7971486	23.06483206	51.0
A0495	113.6817199	23.01025416	57.5
A0496	113.6626383	23.06159876	55.5
A0497	113.7119223	23.0416214	60.5
A0498	113.6936712	23.08542731	47.0
A0499	114.1534998	22.85522568	52.0
A0500	113.8238665	22.80544018	49.0
A0501	113.7424637	22.82232789	47.5
A0502	114.1669061	22.85094098	52.5
A0503	114.1708909	22.85030931	53.5
A0504	113.7076519	23.00567603	59.5
A0505	113.826673	23.06209254	54.0
A0506	113.6454694	22.84478414	65.0
A0507	113.6315449	22.85171477	65.0
A0508	113.8539976	22.86139706	46.5
A0509	113.8037291	22.81963599	40.5
A0510	114.1565339	22.79566135	42.5
A0511	113.7907865	22.80567514	44.5
A0512	113.6154402	23.00064852	46.0
A0513	113.7638949	22.78249643	56.0
A0514	113.0474105	22.95998261	91.5
A0515	113.6858529	23.01478583	59.5
A0516	113.7672628	22.78139716	56.5
A0517	113.8429711	23.05170834	58.0
A0518	113.7725018	22.99142805	62.0
A0519	113.7987384	23.07829135	44.5
A0520	113.7987584	23.06286454	52.0
A0521	113.7700911	23.0553869	55.0
A0522	114.0627615	22.80016347	59.5
A0523	113.5499061	23.04845541	60.5
A0524	113.8090357	22.82104527	40.5
A0525	113.7978335	22.7958979	49.0
A0526	113.7374003	23.06060865	54.0
A0527	113.8233686	23.01783954	66.0
A0528	113.8147964	23.05828484	55.0
A0529	113.8966138	22.96936454	56.0
A0530	113.7680676	23.01465206	64.0
A0531	113.8000233	22.99522565	65.5
A0532	113.8321688	23.05866525	55.5
A0533	113.725147	22.98744806	57.0
A0534	113.7323716	22.99313225	59.0
A0535	113.8045789	23.02871297	64.5
A0536	113.7345883	22.97417485	53.5
A0537	113.6767951	22.94132785	42.5
A0538	113.2557574	22.84339687	67.0
A0539	113.8102199	23.06167985	53.0
A0540	112.8994031	23.17934885	47.0
A0541	113.0688513	23.17455266	46.5
A0542	112.8784023	23.17677756	56.5
A0543	112.9073857	23.16943397	48.0
A0544	113.0247518	23.2615299	38.5
A0545	112.8938126	23.16865186	52.5
A0546	112.9148997	23.16321812	48.5
A0547	112.8445408	23.07057951	61.0
A0548	112.9019826	22.90422292	57.0
A0549	113.2034172	23.0386685	46.0
A0550	113.1713931	23.20300498	41.5
A0551	112.9060636	23.17018893	48.0
A0552	113.2265578	22.87794292	71.0
A0553	113.2051584	23.18828575	53.0
A0554	113.1774208	23.1176526	61.5
A0555	113.1104485	23.14659839	50.5
A0556	113.1914852	23.12232763	65.0
A0557	112.902416	23.16730584	50.0
A0558	113.1991211	23.10435408	60.0
A0559	113.0927552	23.18585718	44.5
A0560	113.1421953	23.06677042	55.0
A0561	112.9214509	23.04403683	46.0
A0562	113.0000318	22.83661574	67.5
A0563	113.008964	23.00707365	63.5
A0564	112.9712874	22.95343786	40.0
A0565	113.0413813	23.07826539	69.5
A0566	113.0152889	23.11360001	66.0
A0567	113.2034172	23.0386685	46.0
A0568	113.156189	23.0695963	51.0
A0569	112.8923366	22.90311313	60.0
A0570	113.1355791	23.06369651	58.5
A0571	112.8841425	22.91055956	61.5
A0572	113.1704547	23.03863041	55.5
A0573	113.1321153	23.06573343	58.5
A0574	112.9049408	23.15666359	53.5
A0575	113.0576611	23.07059532	70.5
A0576	113.0896832	23.0723988	67.0
A0577	113.1563516	23.03791217	62.0
A0578	112.8883289	22.89624538	62.0
A0579	113.3075287	23.33555566	49.0
A0580	113.0896832	23.0723988	67.0
A0581	112.9707635	23.06817647	60.5
A0582	113.1470411	23.04372806	63.5
A0583	113.154622	23.03964619	62.0
A0584	113.0170859	22.98796007	67.5
A0585	113.041882	23.0968614	64.0
A0586	113.1651816	23.01479481	68.5
A0587	112.6832583	22.82452268	41.0
A0588	113.1373402	23.04112492	69.5
A0589	113.1080614	23.00022308	105.0
A0590	112.8850012	22.90119911	62.0
A0591	113.1290287	23.00675916	94.5
A0592	113.0880386	23.03480604	89.5
A0593	113.0901446	23.03489605	89.5
A0594	112.9707899	23.00573639	48.0
A0595	113.072597	23.03905705	86.5
A0596	113.0626781	22.94081692	97.0
A0597	113.1115737	23.0407653	81.5
A0598	113.1073721	23.0387396	84.0
A0599	113.0704232	23.00421017	100.5
A0600	113.0718864	23.0488615	81.5
A0601	113.0640067	23.03429331	87.0
A0602	113.121425	23.03041581	84.0
A0603	113.1393148	23.0208495	81.0
A0604	113.0723102	22.9908325	104.0
A0605	113.1403491	23.02630556	77.0
A0606	113.1056167	23.04334065	81.5
A0607	113.0576595	23.02991483	87.0
A0608	113.1202326	23.01281035	95.5
A0609	113.1210046	23.04516433	74.5
A0610	113.0651869	23.0024026	98.5
A0611	113.1298659	23.03004352	80.5
A0612	113.6760975	22.91452474	52.0
A0613	114.1539907	22.85615682	52.0
A0614	113.0925428	23.009444	103.0
A0615	114.0020847	22.97994563	60.5
A0616	113.1462973	23.0103936	82.5
A0617	113.1355665	23.00576024	91.0
A0618	113.6756826	22.94362798	42.0
A0619	113.9678196	23.08043298	52.0
A0620	113.9403339	22.93224969	50.5
A0621	114.1608936	22.79339959	42.0
A0622	113.7826897	22.80018488	46.5
A0623	113.956267	22.97892268	50.0
A0624	113.7801718	22.83110817	38.0
A0625	114.1967043	22.72831758	54.5
A0626	114.0574014	22.78108249	64.0
A0627	114.0632326	22.79633118	60.5
A0628	113.8090357	22.82104527	40.5
A0629	113.8557656	23.04883737	58.5
A0630	113.8093302	22.81973576	41.0
A0631	113.6689502	22.92277014	49.0
A0632	113.7066879	22.8387028	58.5
A0633	113.8334312	23.03128773	63.5
A0634	113.6206429	22.99889137	45.5
A0635	114.1017881	22.7920915	59.5
A0636	113.7638371	22.96921119	54.0
A0637	114.0421691	22.76781337	66.0
A0638	113.7566159	23.05029788	57.0
A0639	113.6774155	22.8188764	63.5
A0640	114.0068175	22.88245435	55.5
A0641	114.1664449	22.7406896	56.0
A0642	114.1542792	22.96547337	63.0
A0643	114.1787142	22.69796842	68.0
A0644	114.1741551	22.96920507	59.0
A0645	113.8561107	23.03504106	61.5
A0646	113.8311519	23.02874532	64.0
A0647	113.8030771	23.10214598	32.5
A0648	113.8416605	23.0230261	64.0
A0649	114.1744379	22.84421485	52.0
A0650	113.834619	23.06377156	53.5
A0651	113.848423	23.0284963	63.0
A0652	114.1728089	22.84485611	52.0
A0653	113.8422567	23.02631551	63.5
A0654	113.0531252	22.85760935	84.0
A0655	113.0170859	22.98796007	67.5
A0656	113.1870299	22.84851008	57.0
A0657	113.2182759	22.88459841	71.0
A0658	113.2240878	22.9138949	66.5
A0659	113.2460732	22.9652963	46.5
A0660	113.0553623	22.87852312	84.0
A0661	113.0553623	22.87852312	84.0
A0662	113.1682307	22.70990173	69.0
A0663	113.0855228	23.00974206	102.5
A0664	113.2523984	22.80363066	61.5
A0665	113.1550942	22.72036334	66.5
A0666	113.2677905	22.85727159	66.0
A0667	113.2924173	22.76789967	57.0
A0668	113.2779749	22.84690063	64.0
A0669	113.1809251	22.90953334	74.5
A0670	113.2183671	22.93017212	63.5
A0671	113.1383829	22.86636347	67.0
A0672	113.0534819	22.85737617	84.0
A0673	113.2418331	22.82250546	64.0
A0674	113.2179369	22.8821413	71.0
A0675	113.2034172	23.0386685	46.0
A0676	113.2565554	22.85271431	68.0
A0677	113.0139313	23.12824102	62.5
A0678	113.2116872	23.10103232	59.5
A0679	113.2755918	22.80574632	61.0
A0680	113.1050926	23.14631831	49.5
A0681	113.2631754	22.84139024	66.0
A0682	113.265445	22.84799685	66.0
A0683	113.2418331	22.82250546	64.0
A0684	113.2528321	22.8413378	67.0
A0685	113.7288782	22.81782912	52.5
A0686	113.6256759	22.91334578	59.0
A0687	113.8644239	23.10425851	43.5
A0688	113.1416733	23.25434329	26.5
A0689	113.7389577	22.80461472	52.0
A0690	113.0857182	23.22978218	38.5
A0691	113.0139313	23.12824102	62.5
A0692	113.1068267	23.15072393	49.5
A0693	113.1074724	23.04014697	83.0
A0694	113.215227	23.03509621	44.0
A0695	113.711025	23.06712166	53.5
A0696	113.9857532	22.96894263	56.0
A0697	114.1473047	22.8249516	44.0
A0698	113.8069493	23.02986674	64.5
A0699	113.1073552	23.06397425	68.0
A0700	113.6632245	22.92463744	48.5
A0701	113.6771283	22.94434236	42.0
A0702	114.1749839	22.84443218	52.5
A0703	114.0574014	22.78108249	64.0
